user_id	user_registration	reverted_content_revisions
25338916	20150530122017	0
25338917	20150530122022	0
25338918	20150530122031	0
25338919	20150530122040	0
25338920	20150530122043	0
25338922	20150530122055	0
25338924	20150530122130	0
25338925	20150530122135	0
25338926	20150530122146	2
25338928	20150530122148	0
25338929	20150530122223	0
25338931	20150530122227	0
25338932	20150530122235	4
25338934	20150530122243	0
25338935	20150530122248	0
25338937	20150530122307	1
25338939	20150530122329	0
25338941	20150530122331	2
25338942	20150530122340	0
25338946	20150530122413	0
25338947	20150530122414	0
25338948	20150530122416	0
25338953	20150530122502	0
25338954	20150530122505	0
25338957	20150530122539	0
25338958	20150530122546	0
25338959	20150530122556	0
25338960	20150530122637	0
25338962	20150530122745	0
25338966	20150530122750	0
25338968	20150530122801	0
25338970	20150530122816	6
25338972	20150530122835	0
25338973	20150530122844	0
25338975	20150530122857	0
25338977	20150530122911	0
25338978	20150530122925	0
25338980	20150530122942	0
25338985	20150530123024	0
25338988	20150530123045	0
25338989	20150530123055	0
25338990	20150530123059	0
25338991	20150530123107	0
25338992	20150530123108	0
25338994	20150530123119	0
25338996	20150530123133	0
25338997	20150530123156	0
25338998	20150530123202	0
25339000	20150530123213	0
25339001	20150530123217	0
25339002	20150530123220	0
25339004	20150530123240	0
25339005	20150530123248	0
25339007	20150530123311	0
25339008	20150530123317	0
25339009	20150530123322	0
25339010	20150530123333	0
25339011	20150530123341	0
25339012	20150530123352	0
25339015	20150530123425	0
25339016	20150530123435	0
25339018	20150530123449	0
25339022	20150530123527	2
25339025	20150530123615	0
25339026	20150530123628	4
25339027	20150530123636	0
25339028	20150530123648	0
25339029	20150530123717	0
25339031	20150530123730	0
25339032	20150530123738	0
25339037	20150530123836	0
25339038	20150530123847	0
25339041	20150530123859	0
25339043	20150530123910	0
25339046	20150530123945	0
25339047	20150530123949	0
25339048	20150530123958	0
25339049	20150530124000	0
25339050	20150530124019	0
25339051	20150530124040	0
25339053	20150530124121	0
25339055	20150530124129	0
25339057	20150530124158	1
25339058	20150530124221	0
25339059	20150530124222	0
25339061	20150530124230	4
25339062	20150530124237	0
25339066	20150530124300	0
25339065	20150530124300	0
25339067	20150530124315	0
25339068	20150530124324	0
25339069	20150530124335	0
25339070	20150530124339	0
25339071	20150530124342	0
25339073	20150530124426	0
25339077	20150530124459	0
25339078	20150530124514	0
25339079	20150530124531	0
25339081	20150530124548	0
25339083	20150530124603	0
25339086	20150530124620	0
25339089	20150530124640	0
25339090	20150530124645	0
25339091	20150530124651	0
25339094	20150530124709	0
25339095	20150530124735	0
25339096	20150530124752	0
25339097	20150530124803	0
25339098	20150530124807	0
25339099	20150530124818	0
25339101	20150530124821	0
25339104	20150530124901	0
25339106	20150530124921	0
25339107	20150530124923	0
25339108	20150530124933	0
25339110	20150530124953	0
25339111	20150530125006	0
25339113	20150530125018	0
25339114	20150530125030	0
25339115	20150530125034	0
25339116	20150530125034	0
25339117	20150530125049	0
25339118	20150530125051	0
25339119	20150530125057	0
25339121	20150530125104	0
25339122	20150530125105	0
25339124	20150530125120	0
25339126	20150530125124	0
25339129	20150530125142	0
25339131	20150530125155	0
25339132	20150530125213	0
25339134	20150530125221	0
25339136	20150530125240	0
25339138	20150530125250	0
25339139	20150530125251	2
25339142	20150530125259	2
25339143	20150530125300	0
25339144	20150530125314	0
25339145	20150530125334	0
25339146	20150530125342	0
25339147	20150530125343	0
25339148	20150530125345	0
25339151	20150530125407	0
25339153	20150530125421	0
25339154	20150530125429	0
25339155	20150530125433	0
25339156	20150530125441	0
25339157	20150530125446	0
25339158	20150530125454	2
25339160	20150530125503	0
25339161	20150530125516	0
25339162	20150530125523	1
25339163	20150530125537	0
25339164	20150530125546	0
25339167	20150530125601	0
25339169	20150530125609	0
25339170	20150530125615	0
25339175	20150530125645	0
25339174	20150530125646	0
25339176	20150530125648	0
25339177	20150530125651	6
25339179	20150530125701	0
25339180	20150530125708	0
25339182	20150530125720	0
25339183	20150530125722	0
25339185	20150530125745	0
25339187	20150530125805	0
25339186	20150530125805	0
25339189	20150530125823	0
25339190	20150530125826	0
25339191	20150530125835	0
25339193	20150530125854	0
25339194	20150530125907	0
25339195	20150530125909	0
25339196	20150530125914	0
25339197	20150530125920	0
25339198	20150530125928	0
25339199	20150530125928	0
25339200	20150530125942	0
25339202	20150530125953	0
25339203	20150530125954	0
25339204	20150530125959	0
25339206	20150530130016	0
25339209	20150530130031	0
25339210	20150530130046	0
25339213	20150530130106	0
25339214	20150530130113	0
25339216	20150530130115	0
25339221	20150530130159	0
25339222	20150530130159	0
25339224	20150530130221	0
25339226	20150530130239	0
25339228	20150530130242	0
25339230	20150530130252	0
25339231	20150530130309	0
25339234	20150530130341	0
25339240	20150530130455	0
25339241	20150530130519	0
25339242	20150530130530	0
25339243	20150530130536	0
25339244	20150530130549	0
25339245	20150530130555	0
25339247	20150530130559	1
25339248	20150530130606	0
25339249	20150530130645	0
25339251	20150530130653	0
25339252	20150530130658	0
25339253	20150530130711	0
25339254	20150530130715	0
25339255	20150530130719	0
25339257	20150530130725	0
25339263	20150530130751	0
25339268	20150530130819	0
25339269	20150530130830	0
25339273	20150530130903	0
25339274	20150530130915	0
25339275	20150530130918	0
25339276	20150530130936	0
25339277	20150530130942	0
25339282	20150530131008	0
25339283	20150530131021	0
25339284	20150530131024	0
25339286	20150530131037	0
25339288	20150530131047	1
25339290	20150530131058	0
25339291	20150530131116	0
25339292	20150530131129	0
25339293	20150530131135	0
25339295	20150530131159	0
25339296	20150530131201	0
25339297	20150530131206	0
25339298	20150530131211	0
25339299	20150530131212	0
25339302	20150530131223	0
25339303	20150530131233	0
25339304	20150530131238	0
25339305	20150530131239	0
25339307	20150530131250	0
25339308	20150530131324	0
25339312	20150530131352	0
25339313	20150530131354	5
25339315	20150530131433	0
25339316	20150530131438	0
25339318	20150530131456	0
25339320	20150530131508	0
25339321	20150530131527	0
25339322	20150530131528	0
25339323	20150530131528	0
25339327	20150530131615	0
25339328	20150530131631	0
25339329	20150530131635	0
25339330	20150530131649	0
25339331	20150530131657	0
25339332	20150530131710	0
25339334	20150530131719	0
25339335	20150530131735	0
25339337	20150530131743	0
25339336	20150530131743	0
25339339	20150530131801	0
25339340	20150530131803	0
25339341	20150530131832	0
25339342	20150530131843	0
25339344	20150530131852	0
25339350	20150530131919	0
25339348	20150530131920	0
25339349	20150530131922	0
25339352	20150530131925	0
25339353	20150530131928	0
25339354	20150530131938	0
25339355	20150530131945	0
25339357	20150530131952	0
25339359	20150530132022	4
25339360	20150530132022	0
25339361	20150530132027	0
25339362	20150530132029	0
25339363	20150530132044	0
25339364	20150530132049	0
25339365	20150530132100	0
25339366	20150530132104	0
25339367	20150530132105	1
25339369	20150530132117	0
25339370	20150530132120	0
25339371	20150530132127	0
25339373	20150530132135	0
25339375	20150530132138	0
25339376	20150530132151	0
25339377	20150530132156	2
25339378	20150530132224	0
25339381	20150530132239	0
25339380	20150530132240	0
25339382	20150530132244	0
25339385	20150530132325	0
25339386	20150530132335	0
25339388	20150530132349	0
25339389	20150530132354	0
25339390	20150530132401	0
25339392	20150530132429	0
25339393	20150530132444	0
25339394	20150530132458	0
25339395	20150530132500	0
25339397	20150530132502	0
25339396	20150530132501	0
25339398	20150530132503	0
25339399	20150530132510	0
25339400	20150530132510	1
25339402	20150530132524	0
25339403	20150530132525	0
25339404	20150530132527	0
25339411	20150530132639	0
25339412	20150530132640	0
25339413	20150530132647	0
25339414	20150530132648	0
25339415	20150530132649	0
25339417	20150530132654	0
25339418	20150530132704	0
25339420	20150530132704	0
25339419	20150530132705	0
25339422	20150530132707	0
25339423	20150530132732	3
25339425	20150530132735	0
25339427	20150530132755	0
25339428	20150530132800	1
25339431	20150530132809	0
25339432	20150530132809	0
25339436	20150530132840	0
25339438	20150530132844	0
25339440	20150530132901	0
25339441	20150530132903	0
25339442	20150530132906	0
25339447	20150530132953	1
25339448	20150530132955	0
25339449	20150530132957	0
25339450	20150530132957	0
25339455	20150530133013	0
25339456	20150530133034	0
25339457	20150530133036	0
25339458	20150530133038	0
25339460	20150530133141	0
25339461	20150530133148	0
25339462	20150530133149	0
25339463	20150530133155	0
25339466	20150530133219	0
25339467	20150530133221	0
25339469	20150530133222	0
25339471	20150530133254	0
25339472	20150530133302	0
25339474	20150530133317	0
25339475	20150530133322	0
25339476	20150530133357	0
25339477	20150530133414	0
25339478	20150530133419	0
25339479	20150530133452	0
25339480	20150530133456	0
25339481	20150530133512	0
25339482	20150530133532	0
25339483	20150530133537	0
25339484	20150530133538	0
25339485	20150530133540	0
25339487	20150530133557	0
25339489	20150530133620	0
25339492	20150530133630	0
25339493	20150530133630	0
25339494	20150530133633	0
25339496	20150530133653	0
25339498	20150530133722	0
25339499	20150530133816	0
25339501	20150530133854	0
25339503	20150530133909	0
25339506	20150530133928	0
25339507	20150530133937	0
25339508	20150530134013	0
25339509	20150530134015	0
25339510	20150530134019	0
25339514	20150530134040	0
25339515	20150530134044	0
25339518	20150530134059	0
25339519	20150530134111	0
25339521	20150530134153	0
25339525	20150530134249	0
25339529	20150530134325	0
25339533	20150530134343	0
25339534	20150530134352	0
25339535	20150530134358	1
25339537	20150530134402	0
25339538	20150530134427	2
25339539	20150530134432	0
25339540	20150530134441	0
25339543	20150530134459	0
25339545	20150530134523	0
25339548	20150530134538	3
25339550	20150530134552	0
25339553	20150530134600	0
25339554	20150530134609	0
25339555	20150530134613	0
25339559	20150530134621	0
25339556	20150530134621	5
25339557	20150530134622	0
25339558	20150530134622	0
25339560	20150530134629	0
25339562	20150530134638	0
25339563	20150530134641	0
25339564	20150530134645	0
25339567	20150530134652	0
25339571	20150530134711	0
25339572	20150530134747	0
25339573	20150530134753	0
25339574	20150530134753	2
25339575	20150530134758	0
25339576	20150530134800	0
25339577	20150530134802	0
25339579	20150530134807	0
25339580	20150530134810	0
25339583	20150530134815	0
25339585	20150530134838	0
25339587	20150530134854	0
25339588	20150530134856	0
25339590	20150530134916	0
25339591	20150530134924	0
25339592	20150530134958	0
25339594	20150530135003	0
25339597	20150530135016	1
25339595	20150530135016	0
25339598	20150530135032	0
25339599	20150530135035	0
25339600	20150530135043	0
25339601	20150530135052	0
25339602	20150530135059	0
25339605	20150530135122	0
25339606	20150530135133	0
25339608	20150530135153	1
25339610	20150530135206	0
25339612	20150530135218	0
25339615	20150530135240	0
25339617	20150530135247	0
25339618	20150530135250	0
25339622	20150530135306	0
25339627	20150530135335	0
25339628	20150530135338	0
25339629	20150530135356	0
25339630	20150530135359	2
25339631	20150530135401	0
25339632	20150530135405	1
25339633	20150530135425	0
25339634	20150530135435	0
25339635	20150530135436	0
25339636	20150530135452	0
25339637	20150530135452	0
25339638	20150530135508	0
25339640	20150530135521	0
25339643	20150530135532	0
25339644	20150530135542	0
25339645	20150530135550	0
25339647	20150530135554	0
25339646	20150530135554	0
25339648	20150530135557	0
25339650	20150530135606	0
25339651	20150530135618	0
25339652	20150530135643	0
25339653	20150530135647	0
25339654	20150530135657	0
25339655	20150530135658	0
25339656	20150530135715	0
25339657	20150530135716	0
25339658	20150530135717	0
25339659	20150530135722	0
25339660	20150530135725	0
25339662	20150530135737	0
25339665	20150530135753	0
25339664	20150530135753	0
25339669	20150530135806	0
25339670	20150530135824	0
25339672	20150530135836	0
25339674	20150530135917	0
25339675	20150530135919	0
25339676	20150530135931	2
25339677	20150530135931	0
25339678	20150530135935	0
25339679	20150530135949	0
25339680	20150530140000	0
25339681	20150530140008	0
25339683	20150530140015	0
25339684	20150530140016	0
25339686	20150530140049	0
25339687	20150530140050	1
25339689	20150530140113	1
25339691	20150530140116	0
25339693	20150530140144	0
25339694	20150530140150	0
25339696	20150530140156	0
25339697	20150530140159	0
25339698	20150530140200	0
25339699	20150530140200	0
25339700	20150530140207	0
25339702	20150530140224	0
25339703	20150530140225	0
25339706	20150530140257	0
25339707	20150530140308	0
25339710	20150530140334	0
25339711	20150530140354	0
25339715	20150530140404	0
25339716	20150530140410	0
25339717	20150530140414	0
25339719	20150530140455	0
25339721	20150530140553	0
25339723	20150530140612	0
25339724	20150530140616	0
25339725	20150530140634	0
25339726	20150530140637	0
25339727	20150530140653	0
25339729	20150530140703	0
25339730	20150530140704	0
25339732	20150530140713	0
25339733	20150530140714	0
25339734	20150530140715	1
25339740	20150530140836	0
25339741	20150530140846	0
25339742	20150530140911	0
25339743	20150530140918	0
25339744	20150530140924	0
25339745	20150530140928	0
25339746	20150530140943	0
25339747	20150530140955	0
25339748	20150530140959	0
25339750	20150530141007	0
25339751	20150530141007	0
25339752	20150530141013	0
25339753	20150530141030	1
25339755	20150530141032	0
25339757	20150530141036	0
25339758	20150530141040	0
25339759	20150530141045	0
25339760	20150530141051	0
25339764	20150530141141	0
25339766	20150530141156	0
25339767	20150530141201	0
25339769	20150530141211	0
25339768	20150530141211	0
25339770	20150530141215	0
25339771	20150530141228	0
25339772	20150530141229	0
25339774	20150530141240	0
25339775	20150530141336	0
25339777	20150530141350	0
25339780	20150530141400	0
25339781	20150530141408	0
25339782	20150530141408	0
25339783	20150530141410	1
25339787	20150530141438	0
25339788	20150530141442	0
25339790	20150530141449	0
25339791	20150530141504	9
25339792	20150530141506	0
25339793	20150530141516	0
25339794	20150530141520	0
25339795	20150530141542	0
25339796	20150530141555	0
25339797	20150530141610	0
25339798	20150530141612	0
25339799	20150530141614	0
25339801	20150530141630	0
25339806	20150530141657	0
25339807	20150530141658	0
25339808	20150530141701	0
25339809	20150530141702	0
25339810	20150530141707	0
25339815	20150530141753	0
25339816	20150530141754	0
25339817	20150530141802	0
25339820	20150530141831	0
25339821	20150530141835	0
25339822	20150530141845	0
25339827	20150530141918	0
25339828	20150530141935	0
25339830	20150530141952	0
25339831	20150530141959	0
25339832	20150530142007	0
25339835	20150530142028	0
25339837	20150530142041	0
25339838	20150530142044	0
25339839	20150530142047	0
25339840	20150530142132	0
25339841	20150530142139	0
25339842	20150530142140	0
25339843	20150530142142	0
25339844	20150530142152	0
25339845	20150530142156	0
25339846	20150530142208	0
25339850	20150530142231	0
25339851	20150530142239	0
25339852	20150530142245	0
25339855	20150530142249	0
25339859	20150530142312	0
25339858	20150530142311	0
25339860	20150530142315	0
25339861	20150530142319	0
25339864	20150530142323	1
25339865	20150530142331	0
25339866	20150530142334	0
25339867	20150530142341	0
25339868	20150530142345	0
25339869	20150530142351	0
25339870	20150530142355	0
25339871	20150530142421	0
25339872	20150530142439	1
25339873	20150530142442	9
25339875	20150530142446	0
25339877	20150530142452	1
25339878	20150530142455	0
25339881	20150530142552	0
25339882	20150530142604	0
25339884	20150530142611	0
25339886	20150530142624	0
25339887	20150530142628	0
25339890	20150530142701	0
25339891	20150530142706	0
25339894	20150530142722	0
25339895	20150530142746	0
25339896	20150530142748	0
25339897	20150530142752	0
25339899	20150530142803	0
25339902	20150530142810	0
25339901	20150530142810	0
25339903	20150530142821	0
25339904	20150530142826	0
25339905	20150530142830	0
25339906	20150530142836	0
25339908	20150530142911	0
25339910	20150530142929	0
25339911	20150530142931	0
25339914	20150530142948	0
25339915	20150530142951	0
25339917	20150530143002	0
25339918	20150530143009	0
25339923	20150530143052	0
25339925	20150530143120	0
25339927	20150530143140	1
25339930	20150530143212	0
25339931	20150530143254	0
25339932	20150530143304	0
25339933	20150530143320	0
25339935	20150530143347	0
25339936	20150530143350	0
25339937	20150530143353	0
25339938	20150530143359	0
25339939	20150530143400	0
25339940	20150530143409	0
25339942	20150530143425	0
25339943	20150530143429	0
25339944	20150530143433	0
25339946	20150530143506	0
25339948	20150530143515	0
25339949	20150530143606	0
25339950	20150530143628	0
25339951	20150530143705	0
25339952	20150530143717	0
25339956	20150530143725	0
25339960	20150530143745	0
25339961	20150530143750	0
25339967	20150530143827	0
25339970	20150530143835	0
25339971	20150530143842	0
25339972	20150530143852	0
25339977	20150530143915	0
25339978	20150530143916	0
25339979	20150530143952	0
25339983	20150530144036	0
25339984	20150530144048	0
25339985	20150530144052	0
25339986	20150530144057	0
25339987	20150530144057	0
25339988	20150530144113	0
25339989	20150530144113	0
25339990	20150530144119	0
25339991	20150530144124	0
25339992	20150530144126	0
25339993	20150530144135	0
25339994	20150530144143	0
25339995	20150530144151	0
25339997	20150530144200	0
25340000	20150530144243	0
25340002	20150530144256	0
25340003	20150530144259	0
25340004	20150530144314	0
25340007	20150530144331	0
25340008	20150530144338	0
25340009	20150530144339	0
25340014	20150530144435	0
25340015	20150530144438	0
25340016	20150530144445	0
25340020	20150530144521	0
25340021	20150530144522	0
25340023	20150530144544	0
25340024	20150530144551	0
25340025	20150530144552	0
25340027	20150530144603	0
25340030	20150530144633	0
25340031	20150530144635	0
25340032	20150530144637	0
25340033	20150530144639	0
25340034	20150530144703	0
25340035	20150530144705	1
25340036	20150530144718	0
25340037	20150530144721	0
25340038	20150530144741	0
25340043	20150530144839	0
25340044	20150530144849	0
25340046	20150530144856	0
25340048	20150530144903	0
25340047	20150530144903	0
25340049	20150530144929	1
25340050	20150530144933	0
25340051	20150530144944	0
25340054	20150530145020	0
25340055	20150530145025	0
25340057	20150530145122	0
25340058	20150530145132	0
25340059	20150530145138	0
25340060	20150530145202	0
25340065	20150530145231	0
25340066	20150530145240	0
25340067	20150530145246	0
25340068	20150530145251	0
25340070	20150530145303	0
25340073	20150530145318	0
25340074	20150530145330	0
25340075	20150530145343	0
25340076	20150530145405	0
25340079	20150530145505	1
25340080	20150530145508	0
25340082	20150530145521	0
25340088	20150530145604	0
25340089	20150530145624	1
25340090	20150530145626	0
25340091	20150530145627	0
25340092	20150530145655	0
25340094	20150530145708	0
25340095	20150530145718	0
25340097	20150530145728	2
25340098	20150530145741	0
25340099	20150530145748	0
25340101	20150530145753	0
25340102	20150530145805	0
25340104	20150530145815	0
25340105	20150530145822	0
25340106	20150530145827	0
25340107	20150530145833	0
25340108	20150530145834	0
25340109	20150530145847	0
25340110	20150530145856	0
25340111	20150530145904	0
25340112	20150530145914	1
25340114	20150530145921	0
25340115	20150530145924	0
25340116	20150530145925	0
25340117	20150530145930	0
25340118	20150530145931	0
25340120	20150530145939	0
25340122	20150530145952	0
25340123	20150530145955	2
25340125	20150530145958	0
25340127	20150530150024	0
25340128	20150530150033	0
25340130	20150530150104	0
25340131	20150530150134	0
25340134	20150530150139	0
25340135	20150530150141	0
25340136	20150530150141	0
25340137	20150530150143	0
25340138	20150530150150	0
25340145	20150530150223	0
25340146	20150530150223	0
25340148	20150530150235	0
25340151	20150530150302	0
25340152	20150530150307	0
25340153	20150530150309	1
25340154	20150530150312	0
25340156	20150530150317	0
25340161	20150530150342	0
25340162	20150530150351	0
25340165	20150530150406	0
25340166	20150530150408	0
25340167	20150530150422	0
25340170	20150530150438	0
25340172	20150530150443	0
25340176	20150530150523	0
25340177	20150530150528	0
25340178	20150530150534	0
25340179	20150530150538	0
25340183	20150530150645	0
25340186	20150530150710	0
25340187	20150530150712	0
25340189	20150530150734	0
25340190	20150530150735	0
25340191	20150530150743	0
25340195	20150530150807	0
25340197	20150530150847	0
25340199	20150530150918	0
25340201	20150530150927	0
25340202	20150530150937	0
25340203	20150530150938	0
25340204	20150530150939	0
25340205	20150530150948	0
25340208	20150530151009	0
25340209	20150530151013	0
25340212	20150530151052	0
25340214	20150530151058	0
25340216	20150530151102	0
25340217	20150530151109	0
25340218	20150530151112	0
25340219	20150530151115	1
25340220	20150530151126	0
25340221	20150530151141	0
25340222	20150530151149	0
25340223	20150530151158	0
25340224	20150530151212	0
25340225	20150530151214	0
25340226	20150530151214	0
25340227	20150530151227	4
25340228	20150530151228	0
25340229	20150530151231	0
25340232	20150530151241	0
25340235	20150530151344	0
25340237	20150530151411	0
25340238	20150530151413	0
25340240	20150530151429	0
25340241	20150530151443	0
25340244	20150530151509	0
25340247	20150530151521	0
25340249	20150530151548	0
25340251	20150530151605	2
25340253	20150530151613	0
25340254	20150530151615	0
25340256	20150530151624	0
25340257	20150530151633	0
25340258	20150530151646	0
25340259	20150530151648	0
25340260	20150530151650	0
25340261	20150530151657	0
25340263	20150530151715	0
25340266	20150530151744	0
25340267	20150530151807	0
25340269	20150530151817	0
25340270	20150530151824	0
25340271	20150530151824	0
25340273	20150530151903	0
25340274	20150530151905	0
25340275	20150530151910	0
25340276	20150530151912	0
25340278	20150530151919	0
25340277	20150530151920	0
25340283	20150530151950	0
25340284	20150530151954	0
25340285	20150530152004	0
25340286	20150530152012	0
25340287	20150530152014	0
25340289	20150530152027	0
25340290	20150530152030	0
25340291	20150530152033	0
25340292	20150530152057	0
25340294	20150530152102	0
25340298	20150530152123	0
25340299	20150530152126	0
25340300	20150530152144	0
25340303	20150530152206	0
25340306	20150530152237	0
25340307	20150530152244	0
25340308	20150530152250	2
25340310	20150530152254	0
25340311	20150530152300	0
25340312	20150530152308	0
25340313	20150530152309	0
25340314	20150530152312	17
25340315	20150530152313	0
25340316	20150530152324	0
25340317	20150530152330	0
25340318	20150530152332	0
25340320	20150530152342	0
25340325	20150530152359	0
25340326	20150530152407	0
25340328	20150530152410	0
25340329	20150530152415	0
25340330	20150530152416	1
25340331	20150530152426	0
25340334	20150530152445	0
25340336	20150530152453	0
25340337	20150530152457	0
25340338	20150530152504	0
25340339	20150530152518	0
25340340	20150530152552	0
25340342	20150530152629	0
25340343	20150530152636	0
25340344	20150530152637	0
25340345	20150530152641	0
25340350	20150530152731	0
25340351	20150530152733	0
25340353	20150530152739	1
25340354	20150530152742	0
25340355	20150530152757	0
25340356	20150530152808	0
25340357	20150530152810	0
25340358	20150530152816	0
25340359	20150530152818	0
25340361	20150530152820	0
25340362	20150530152823	0
25340364	20150530152831	0
25340366	20150530152837	0
25340367	20150530152846	0
25340369	20150530152903	0
25340370	20150530152906	0
25340372	20150530152926	0
25340374	20150530152939	0
25340375	20150530152940	0
25340377	20150530152949	0
25340378	20150530153007	0
25340379	20150530153009	0
25340380	20150530153100	2
25340381	20150530153107	0
25340383	20150530153113	2
25340385	20150530153145	7
25340391	20150530153208	0
25340393	20150530153229	0
25340395	20150530153244	0
25340398	20150530153305	0
25340399	20150530153315	0
25340400	20150530153319	0
25340401	20150530153336	0
25340402	20150530153339	0
25340403	20150530153342	1
25340407	20150530153434	0
25340408	20150530153435	2
25340410	20150530153444	0
25340411	20150530153450	0
25340412	20150530153454	0
25340413	20150530153455	0
25340414	20150530153506	0
25340416	20150530153531	0
25340417	20150530153556	1
25340418	20150530153608	0
25340419	20150530153609	0
25340421	20150530153623	0
25340423	20150530153636	0
25340424	20150530153642	0
25340425	20150530153708	0
25340427	20150530153754	0
25340429	20150530153802	0
25340430	20150530153805	0
25340431	20150530153810	0
25340432	20150530153812	0
25340433	20150530153818	0
25340435	20150530153819	0
25340438	20150530153834	0
25340439	20150530153844	0
25340441	20150530153846	0
25340444	20150530153852	0
25340445	20150530153852	0
25340446	20150530153924	0
25340447	20150530153927	0
25340448	20150530153929	0
25340449	20150530153938	0
25340450	20150530153941	0
25340451	20150530153945	0
25340452	20150530153946	0
25340453	20150530153947	0
25340454	20150530153949	0
25340455	20150530154013	0
25340456	20150530154014	0
25340459	20150530154032	0
25340460	20150530154034	0
25340461	20150530154034	0
25340462	20150530154041	0
25340463	20150530154042	0
25340465	20150530154138	0
25340466	20150530154148	0
25340467	20150530154149	0
25340469	20150530154201	0
25340470	20150530154213	0
25340471	20150530154229	0
25340473	20150530154259	0
25340474	20150530154310	0
25340477	20150530154336	0
25340479	20150530154404	0
25340480	20150530154406	0
25340482	20150530154431	0
25340483	20150530154448	0
25340486	20150530154505	0
25340487	20150530154508	0
25340489	20150530154513	0
25340491	20150530154523	0
25340492	20150530154523	0
25340493	20150530154549	0
25340494	20150530154554	0
25340495	20150530154556	0
25340496	20150530154558	0
25340497	20150530154601	0
25340498	20150530154602	0
25340499	20150530154607	0
25340500	20150530154620	1
25340501	20150530154635	0
25340503	20150530154641	0
25340504	20150530154651	0
25340505	20150530154713	0
25340506	20150530154721	0
25340507	20150530154726	0
25340509	20150530154730	0
25340510	20150530154734	0
25340511	20150530154805	0
25340516	20150530154833	0
25340517	20150530154835	0
25340519	20150530154844	0
25340521	20150530154906	0
25340522	20150530154910	0
25340524	20150530154943	0
25340527	20150530154951	2
25340529	20150530154953	0
25340528	20150530154954	0
25340530	20150530155003	0
25340532	20150530155038	0
25340536	20150530155059	0
25340537	20150530155105	4
25340539	20150530155112	0
25340538	20150530155113	0
25340540	20150530155121	0
25340543	20150530155200	0
25340545	20150530155205	0
25340547	20150530155228	0
25340548	20150530155232	0
25340549	20150530155237	0
25340550	20150530155243	0
25340551	20150530155245	0
25340553	20150530155255	0
25340554	20150530155259	0
25340556	20150530155311	0
25340557	20150530155312	1
25340558	20150530155316	0
25340559	20150530155320	0
25340560	20150530155322	0
25340562	20150530155339	0
25340565	20150530155356	0
25340567	20150530155400	0
25340568	20150530155407	0
25340569	20150530155418	0
25340570	20150530155427	0
25340571	20150530155431	0
25340573	20150530155433	0
25340574	20150530155438	0
25340575	20150530155448	0
25340576	20150530155448	0
25340577	20150530155459	0
25340579	20150530155516	6
25340580	20150530155518	1
25340582	20150530155536	0
25340583	20150530155559	0
25340587	20150530155638	0
25340590	20150530155702	0
25340591	20150530155706	0
25340592	20150530155716	0
25340595	20150530155750	0
25340596	20150530155750	0
25340597	20150530155754	0
25340598	20150530155756	0
25340599	20150530155801	0
25340600	20150530155809	0
25340601	20150530155836	0
25340603	20150530155851	0
25340604	20150530155852	0
25340605	20150530155859	0
25340606	20150530155902	0
25340608	20150530155909	0
25340612	20150530155934	0
25340613	20150530155941	0
25340614	20150530155943	0
25340615	20150530155955	0
25340617	20150530160012	0
25340618	20150530160014	0
25340620	20150530160030	0
25340621	20150530160041	0
25340622	20150530160043	4
25340623	20150530160106	1
25340624	20150530160114	0
25340625	20150530160119	0
25340626	20150530160129	0
25340627	20150530160143	1
25340628	20150530160150	0
25340629	20150530160202	0
25340630	20150530160208	0
25340631	20150530160210	0
25340632	20150530160211	0
25340633	20150530160212	0
25340634	20150530160217	0
25340636	20150530160234	0
25340638	20150530160248	0
25340639	20150530160252	0
25340640	20150530160302	0
25340643	20150530160325	0
25340644	20150530160329	0
25340645	20150530160335	0
25340646	20150530160338	1
25340647	20150530160339	0
25340649	20150530160353	0
25340650	20150530160355	0
25340651	20150530160401	0
25340652	20150530160418	0
25340653	20150530160425	0
25340654	20150530160431	0
25340655	20150530160435	0
25340656	20150530160438	0
25340657	20150530160441	0
25340658	20150530160500	0
25340659	20150530160502	0
25340660	20150530160504	0
25340665	20150530160514	0
25340667	20150530160515	12
25340668	20150530160542	0
25340670	20150530160549	0
25340671	20150530160556	0
25340676	20150530160642	0
25340677	20150530160645	0
25340678	20150530160649	0
25340681	20150530160656	0
25340680	20150530160656	7
25340682	20150530160710	0
25340688	20150530160804	0
25340690	20150530160814	1
25340691	20150530160814	0
25340689	20150530160815	0
25340693	20150530160832	0
25340698	20150530160942	0
25340699	20150530161008	0
25340700	20150530161018	0
25340701	20150530161029	0
25340702	20150530161032	0
25340703	20150530161044	0
25340706	20150530161120	0
25340707	20150530161130	0
25340709	20150530161148	0
25340710	20150530161150	0
25340713	20150530161202	2
25340714	20150530161208	0
25340715	20150530161211	0
25340716	20150530161228	0
25340717	20150530161251	0
25340718	20150530161257	0
25340719	20150530161258	0
25340720	20150530161303	0
25340723	20150530161409	0
25340725	20150530161421	0
25340726	20150530161427	0
25340728	20150530161441	0
25340729	20150530161443	0
25340731	20150530161503	0
25340732	20150530161520	0
25340734	20150530161536	0
25340735	20150530161537	0
25340736	20150530161539	1
25340738	20150530161541	1
25340739	20150530161543	0
25340741	20150530161556	0
25340743	20150530161611	0
25340744	20150530161615	0
25340747	20150530161621	0
25340748	20150530161648	0
25340750	20150530161700	0
25340752	20150530161732	0
25340753	20150530161732	0
25340756	20150530161746	0
