rev_id	namespace
664616937	0
664616974	0
664617030	0
664617073	0
664617089	2
664617133	0
664617168	0
664617170	0
664617206	0
664617265	0
664617282	0
664617354	0
664617360	0
664617372	0
664617377	0
664617391	0
664617411	0
664617494	2
664617508	2
664617510	0
664617517	0
664617558	3
664617593	6
664617613	0
664617616	0
664617619	0
664617636	0
664617685	0
664617696	0
664617724	0
664617790	0
664617801	0
664617806	0
664617825	0
664617864	0
664618002	0
664618011	0
664618013	0
664618019	0
664618046	2
664618048	0
664618052	0
664618057	2
664618064	0
664618089	2
664618094	2
664618115	3
664618133	0
664618139	2
664618154	0
664618165	0
664618167	0
664618179	0
664618624	0
664618632	0
664618648	0
664618649	0
664618730	3
664618732	2
664618836	2
664618897	0
664619099	0
664619158	0
664619202	0
664619210	0
664619241	14
664619290	0
664619353	0
664619356	0
664619391	0
664619437	0
664619452	0
664619498	2
664619537	0
664619545	2
664619606	0
664619611	0
664619633	0
664619697	0
664619748	2
664619765	0
664619810	0
664619863	0
664619892	0
664619918	0
664619956	0
664619972	0
664620030	3
664620034	0
664620043	2
664620117	3
664620118	0
664620212	0
664620216	0
664620233	0
664620241	1
664620261	0
664620287	2
664620303	3
664620340	0
664620389	2
664620394	0
664620405	0
664620523	0
664620526	0
664620534	0
664620564	0
664620693	0
664620704	1
664620720	0
664620752	0
664620808	3
664620819	0
664620839	0
664620850	0
664620863	0
664620874	2
664620875	0
664620936	0
664620940	0
664620973	0
664620996	NULL
664621006	0
664621104	0
664621150	NULL
664621230	3
664621249	3
664621255	0
664621291	3
664621338	0
664621498	0
664621580	0
664621595	2
664621661	0
664621672	0
664621733	0
664621736	0
664621773	0
664621781	0
664621799	0
664621805	0
664621832	0
664621859	0
664621886	0
664621898	0
664621927	0
664621973	0
664621981	3
664622095	0
664622217	0
664622255	3
664622262	1
664622294	1
664622313	0
664622353	0
664622355	0
664622361	1
664622375	0
664622405	3
664622429	0
664622473	0
664622505	3
664622514	0
664622516	0
664622555	2
664622565	0
664622611	0
664622688	0
664622691	3
664622698	0
664622708	0
664622997	3
664623121	0
664623229	3
664623243	2
664623307	0
664623311	0
664623388	0
664623453	0
664623454	0
664623464	0
664623472	0
664623498	0
664623507	0
664623518	0
664623568	0
664623609	0
664623656	0
664623672	0
664623675	0
664623697	0
664623714	0
664623734	0
664623809	0
664623843	0
664623899	0
664623909	0
664623927	0
664623971	0
664624021	0
664624029	0
664624067	0
664624123	0
664624126	0
664624304	0
664624404	0
664624431	0
664624479	0
664624516	0
664624619	0
664624676	0
664624710	0
664624726	0
664624740	0
664624795	2
664624805	3
664624856	0
664624899	2
664625396	0
664625476	0
664625535	0
664625554	0
664625710	0
664625883	4
664625961	0
664626004	0
664626009	2
664626074	0
664626088	0
664626092	3
664626118	0
664626130	2
664626177	0
664626176	0
664626215	0
664626220	0
664626273	0
664626301	0
664626339	0
664626408	0
664626505	0
664626513	2
664626599	0
664626690	2
664626771	0
664626881	0
664626901	0
664626926	0
664626969	0
664627035	0
664627096	0
664627103	0
664627182	0
664627217	0
664627218	0
664627303	0
664627349	0
664627355	0
664627469	0
664627487	0
664627498	0
664627553	0
664627585	3
664627592	0
664627641	0
664627663	2
664627701	0
664627738	0
664627754	0
664627761	3
664627772	0
664627803	0
664627810	3
664627935	0
664628117	0
664628156	0
664628190	0
664628228	0
664628249	0
664628328	0
664628326	0
664628534	0
664628558	0
664628612	0
664628724	0
664628733	0
664628787	0
664628816	0
664628830	0
664628875	0
664628883	1
664628932	NULL
664628959	0
664629007	0
664629057	0
664629190	0
664629330	0
664629403	0
664629499	2
664629581	0
664629673	0
664629703	2
664629764	0
664629800	0
664629839	2
664630034	0
664630077	0
664630221	2
664630301	0
664630400	0
664630406	2
664630432	0
664630512	2
664630544	0
664630572	0
664630616	0
664630657	0
664630667	0
664630702	0
664630742	0
664630748	0
664630856	0
664630861	0
664630886	2
664630925	0
664630941	2
664631037	0
664631174	0
664631197	0
664631230	0
664631310	2
664631378	2
664631440	0
664631545	0
664631562	0
664631649	0
664631723	0
664631767	0
664631775	0
664631810	0
664631830	0
664631846	0
664631859	0
664631942	0
664631970	0
664632034	0
664632054	0
664632100	0
664632149	2
664632216	0
664632254	0
664632293	0
664632336	0
664632354	0
664632373	0
664632474	0
664632489	0
664632490	0
664632561	0
664632577	0
664632630	0
664632751	0
664632756	0
664632759	0
664632840	0
664633098	0
664633150	0
664633191	0
664633241	0
664633294	0
664633304	0
664633354	0
664633462	2
664633538	0
664633571	3
664633649	0
664633776	3
664633907	3
664634050	4
664634073	0
664634137	0
664634188	0
664634210	4
664634302	0
664634448	1
664634529	0
664634531	0
664634577	0
664634620	2
664634626	0
664634648	0
664634893	0
664635058	0
664635117	0
664635306	2
664635376	0
664635430	0
664635433	2
664635453	4
664635531	0
664635562	0
664635750	0
664635777	0
664635818	0
664635833	0
664635985	0
664636033	0
664636110	0
664636192	4
664636203	0
664636393	0
664636587	2
664636595	0
664636685	0
664636835	2
664636881	2
664636915	4
664637212	0
664637263	4
664637324	0
664637355	4
664637467	0
664637511	0
664637569	0
664637573	0
664637709	0
664637735	0
664637822	0
664637908	0
664637982	0
664638048	0
664638050	0
664638086	1
664638166	0
664638363	0
664638477	0
664638487	0
664638569	0
664638626	0
664638665	0
664638675	0
664638680	0
664638698	0
664638776	0
664638845	0
664638936	0
664638939	0
664638951	0
664638984	0
664639047	0
664639049	0
664639223	2
664639248	0
664639266	0
664639267	0
664639313	0
664639315	0
664639359	0
664639390	0
664639492	0
664639620	0
664639669	0
664639707	0
664639764	0
664639881	0
664639922	0
664640123	0
664640138	0
664640168	0
664640172	0
664640174	0
664640223	0
664640383	0
664640454	0
664640517	0
664640642	0
664640784	0
664640893	2
664641001	2
664641027	3
664641082	0
664641127	0
664641248	0
664641299	0
664641404	0
664641485	0
664641494	0
664641511	0
664641602	0
664641626	0
664641656	0
664641728	0
664641790	1
664641809	0
664641938	2
664641977	0
664642032	0
664642128	0
664642196	0
664642267	2
664642281	0
664642359	0
664642474	NULL
664642512	0
664642572	0
664642603	0
664642647	0
664642874	0
664642950	1
664642999	0
664643119	0
664643132	NULL
664643207	0
664643267	0
664643332	0
664643360	1
664643367	0
664643748	0
664643920	6
664644031	0
664644041	0
664644167	4
664644174	1
664644213	4
664644378	0
664644420	0
664644491	0
664644544	0
664644610	NULL
664644631	0
664644639	118
664644792	0
664644882	0
664644891	0
664644946	2
664645010	0
664645215	0
664645240	2
664645253	3
664645259	2
664645279	3
664645298	2
664645357	2
664645391	2
664645452	1
664645485	0
664645560	118
664645605	0
664645621	0
664645619	2
664645679	1
664645685	2
664645788	1
664645830	0
664645925	1
664646002	0
664646011	2
664646068	2
664646110	1
664646139	0
664646180	0
664646204	2
664646222	0
664646273	0
664646385	0
664646429	0
664646464	0
664646614	0
664646629	2
664646631	3
664646653	0
664646673	0
664646821	2
664647129	1
664647205	0
664647277	0
664647321	1
664647352	2
664647379	2
664647434	1
664647499	2
664647524	0
664647549	1
664647577	0
664647625	0
664647639	2
664647746	0
664647829	0
664647842	2
664647876	0
664647888	1
664647898	0
664647929	2
664648193	3
664648373	0
664648485	10
664648496	0
664648505	0
664648527	0
664648552	0
664648617	4
664648663	0
664648730	0
664648776	118
664648860	1
664648874	118
664648903	0
664648975	0
664649144	0
664649159	2
664649216	2
664649218	3
664649268	1
664649336	1
664649403	0
664649463	0
664649530	1
664649544	0
664649561	0
664649651	2
664649696	0
664649704	0
664649730	1
664649875	0
664649898	0
664650080	1
664650097	118
664650153	0
664650186	1
664650213	0
664650253	2
664650449	0
664650632	4
664650907	2
664650960	0
664651041	2
664651079	0
664651100	2
664651273	118
664651316	0
664651627	0
664651757	0
664651817	0
664651873	0
664651932	0
664651991	2
664652071	0
664652107	0
664652213	0
664652216	0
664652322	0
664652327	2
664652454	0
664652539	0
664652655	2
664652659	0
664652824	0
664652857	0
664652911	4
664652934	0
664652955	0
664652978	0
664653008	0
664653066	2
664653251	0
664653256	118
664653355	0
664653374	3
664653475	0
664653545	118
664653602	0
664653605	118
664653627	2
664653656	0
664653762	0
664653811	0
664653812	0
664653860	118
664653908	2
664653924	0
664654004	0
664654011	0
664654072	4
664654151	0
664654183	0
664654189	2
664654192	0
664654247	4
664654330	2
664654346	0
664654356	0
664654361	0
664654480	0
664654494	0
664654524	0
664654550	0
664654601	0
664654608	0
664654632	0
664654685	1
664654691	3
664654711	0
664654743	0
664654852	0
664654885	0
664655099	0
664655152	0
664655164	2
664655274	2
664655309	0
664655447	0
664655489	0
664655633	0
664655656	2
664655692	0
664655699	0
664655721	0
664655750	0
664655762	2
664655809	0
664655860	0
664655915	0
664655955	0
664656052	0
664656112	0
664656135	0
664656168	0
664656256	0
664656343	0
664656364	0
664656378	0
664656535	2
664656571	0
664656734	0
664656743	0
664657042	0
664657187	0
664657189	0
664657198	0
664657224	0
664657375	0
664657376	0
664657437	0
664657458	0
664657635	2
664657638	0
664657668	0
664657711	0
664657721	0
664657799	3
664657977	0
664658099	0
664658129	0
664658173	0
664658349	0
664658399	3
664658401	0
664658428	0
664658609	0
664658648	0
664658712	0
664658763	0
664658824	0
664658848	0
664658884	0
664659202	3
664659275	0
664659298	3
664659334	2
664659461	0
664659632	0
664659676	3
664659769	2
664659830	0
664659909	0
664659914	2
664659932	0
664660087	0
664660158	0
664660167	0
664660315	1
664660356	0
664660373	0
664660412	0
664660520	0
664660670	0
664661015	0
664661147	0
664661271	0
664661288	3
664661299	0
664661453	0
664661463	0
664661653	0
664661752	2
664661761	0
664661794	0
664661804	0
664661849	0
664661886	0
664661989	0
664662078	2
664662103	0
664662168	0
664662484	0
664662487	2
664662562	0
664662584	0
664662620	3
664662638	3
664662699	0
664662708	0
664662710	0
664662720	2
664662893	0
664662908	0
664662916	0
664663022	0
664663155	0
664663333	0
664663536	0
664663704	0
664663740	0
664663745	0
664663767	0
664663904	0
664663981	0
664664021	0
664664038	0
664664109	0
664664147	0
664664281	0
664664296	0
664664329	0
664664528	4
664664689	0
664664764	0
664664791	0
664664792	0
664664871	2
664664900	0
664665057	0
664665061	0
664665077	0
664665085	0
664665134	0
664665139	NULL
664665239	0
664665340	0
664665346	0
664665420	0
664665446	0
664665597	0
664665603	0
664665637	0
664665746	0
664665776	0
664665796	0
664665874	0
664665875	0
664665995	0
664666049	0
664666067	0
664666101	0
664666105	0
664666172	0
664666196	0
664666237	0
664666407	0
664666417	0
664666645	0
664666761	0
664666770	0
664666838	0
664666940	0
664667036	0
664667095	0
664667137	0
664667154	0
664667167	0
664667502	0
664667534	0
664667667	0
664667715	0
664667803	4
664667911	0
664667971	0
664667979	0
664668024	2
664668026	0
664668037	0
664668171	118
664668245	0
664668333	0
664668371	2
664668443	0
664668462	0
664668484	2
664668546	2
664668561	2
664668615	0
664668633	2
664668657	4
664668667	2
664668674	0
664668682	2
664668685	0
664668784	0
664668881	0
664668956	0
664668981	0
664668990	0
664668997	0
664669053	4
664669083	0
664669159	0
664669239	0
664669257	0
664669374	4
664669393	0
664669636	0
664669693	0
664669921	0
664669975	0
664669995	2
664670007	0
664670040	0
664670051	0
664670066	0
664670128	0
664670166	0
664670193	0
664670233	0
664670303	0
664670343	3
664670354	0
664670390	0
664670568	0
664670995	2
664671039	4
664671050	0
664671120	0
664671128	0
664671276	0
664671358	0
664671361	3
664671371	0
664671410	0
664671552	0
664671632	0
664671674	0
664671724	0
664671723	4
664671766	0
664672017	NULL
664672111	2
664672125	0
664672168	0
664672250	2
664672346	2
664672499	0
664672523	0
664672560	NULL
664672582	2
664672590	NULL
664672649	3
664672662	0
664672767	1
664672828	0
664672849	0
664672908	1
664673065	0
664673071	0
664673092	0
664673303	0
664673329	2
664673370	3
664673384	0
664673397	2
664673429	0
664673460	0
664673535	0
664673546	0
664673609	0
664673715	4
664673793	3
664673827	0
664673860	0
664673867	0
664673886	0
664673919	0
664673926	0
664673997	0
664674017	0
664674051	0
664674098	4
664674125	2
664674141	0
664674147	0
664674165	0
664674191	0
664674197	0
664674233	3
664674234	0
664674243	1
664674282	0
664674510	1
664674598	0
664674741	0
664674833	0
664674865	0
664674891	0
664674959	0
664674961	0
664674999	0
664675017	4
664675016	0
664675071	0
664675073	2
664675088	0
664675094	0
664675120	0
664675136	0
664675240	0
664675252	0
664675321	0
664675356	0
664675399	0
664675539	0
664675632	0
664675695	0
664675708	0
664675743	3
664675776	3
664675789	0
664675855	0
664675871	0
664675939	0
664675986	0
664676006	0
664676040	0
664676089	0
664676095	0
664676157	0
664676169	0
664676185	0
664676200	0
664676230	0
664676315	0
664676356	0
664676369	0
664676407	0
664676462	0
664676465	0
664676497	2
664676511	0
664676544	NULL
664676589	0
664676612	0
664676628	NULL
664676657	0
664676665	0
664676718	0
664676741	0
664676772	0
664676812	NULL
664676875	0
664676918	0
664676941	0
664676956	0
664676996	0
664677080	0
664677103	0
664677110	0
664677154	2
664677173	0
664677251	0
664677493	0
664677632	3
664677818	0
664677873	0
664677895	0
664678136	3
664678138	0
664678203	0
664678229	0
664678238	0
664678342	0
664678377	0
664678485	0
664678532	0
664678552	0
664678562	0
664678569	3
664678629	3
664678640	0
664678646	0
664678645	2
664678715	3
664678718	0
664678789	1
664678811	0
664678848	0
664678847	1
664678853	0
664678907	1
664678937	0
664678948	0
664678988	0
664679061	2
664679065	2
664679078	0
664679133	2
664679157	0
664679208	0
664679261	0
664679284	0
664679339	0
664679343	0
664679394	NULL
664679473	3
664679565	0
664679626	2
664679680	NULL
664679688	0
664679727	3
664679820	0
664679836	3
664679867	2
664679904	0
664679930	NULL
664679976	0
664679991	0
664680011	0
664680031	0
664680078	2
664680107	0
664680147	1
664680304	0
664680340	NULL
664680394	0
664680415	0
664680547	0
664680618	0
664680663	0
664680676	0
664680776	0
664680812	3
664680840	3
664680853	0
664680856	0
664680881	0
664680917	2
664680940	2
664680943	NULL
664680947	0
664681062	0
664681072	0
664681079	0
664681110	0
664681148	0
664681178	3
664681219	0
664681227	2
664681261	2
664681272	0
664681296	0
664681389	0
664681390	0
664681404	0
664681440	0
664681442	2
664681541	3
664681559	0
664681583	0
664681590	2
664681604	0
664681666	0
664681751	0
664681764	0
664681766	0
664682024	0
664682152	0
664682179	0
664682204	0
664682255	1
664682280	1
664682283	0
664682387	1
664682415	1
664682421	0
664682436	0
664682471	1
664682472	0
664682496	2
664682499	2
664682528	1
664682561	3
664682562	0
664682592	3
664682622	4
664682673	3
664682674	0
664682686	0
664682714	0
664682718	3
664682746	0
664682807	0
664682845	0
664682893	2
664682907	3
664682921	3
664682931	3
664682933	0
664682939	0
664682944	3
664682957	3
664682968	3
664682975	3
664682983	3
664683027	2
664683062	0
664683131	0
664683133	0
664683148	0
664683163	3
664683191	0
664683406	4
664683431	0
664683439	0
664683468	3
664683478	0
664683497	0
664683522	0
664683557	0
664683569	0
664683578	0
664683590	0
664683613	3
664683679	3
664683703	3
664683702	3
664683720	3
664683727	3
664683734	3
664683744	3
664683751	0
664683760	3
664683826	3
664683844	0
664683880	0
664683901	0
664683944	2
664683945	2
664683950	0
664683968	3
664683990	3
664683994	0
664684001	3
664684005	2
664684014	0
664684013	3
664684017	3
664684025	3
664684035	3
664684037	0
664684052	3
664684065	0
664684068	0
664684071	3
664684094	3
664684115	3
664684147	3
664684177	0
664684188	3
664684215	0
664684226	0
664684234	0
664684238	0
664684259	0
664684262	0
664684294	0
664684315	2
664684329	0
664684343	0
664684368	0
664684378	0
664684389	0
664684412	0
664684468	0
664684480	3
664684524	0
664684693	0
664684697	0
664684710	0
664684745	0
664684763	0
664684789	0
664684824	0
664684891	0
664684924	0
664684929	0
664684949	0
664684959	2
664684969	0
664684993	0
664684995	0
664685008	2
664685034	0
664685048	0
664685055	0
664685059	0
664685066	3
664685115	0
664685156	0
664685158	0
664685194	0
664685210	0
664685245	0
664685249	0
664685274	0
664685278	0
664685341	0
664685463	0
664685478	0
664685542	0
664685595	0
664685602	0
664685615	0
664685640	0
664685651	0
664685656	0
664685778	0
664685780	0
664685789	2
664685791	0
664685808	0
664685852	0
664685869	0
664685892	0
664685926	0
664686003	0
664686005	0
664686224	0
664686283	0
664686398	0
664686428	0
664686438	3
664686467	0
664686499	0
664686536	0
664686578	0
664686598	0
664686696	0
664686703	2
664686804	0
664686807	0
664686839	0
664686851	0
664686910	0
664686919	0
664686948	0
664686960	0
664686983	0
664687001	0
664687046	0
664687062	1
664687090	3
664687097	0
664687114	0
664687136	2
664687141	0
664687143	3
664687253	0
664687295	1
664687318	0
664687319	0
664687328	0
664687355	0
664687386	1
664687415	1
664687446	0
664687461	0
664687503	0
664687549	0
664687592	0
664687630	0
664687694	0
664687783	0
664687853	0
664687927	4
664688005	0
664688234	0
664688261	0
664688476	0
664688621	0
664688661	2
664688691	2
664688892	2
664688895	3
664688920	0
664688992	2
664689107	0
664689139	0
664689314	2
664689321	0
664689371	0
664689374	2
664689377	0
664689396	3
664689426	0
664689475	2
664689637	0
664689655	0
664689689	0
664689691	0
664689695	1
664689734	0
664689780	2
664689783	0
664689796	0
664689811	0
664689876	0
664689891	0
664689897	3
664689914	0
664689928	0
664689952	0
664689992	0
664690003	0
664690014	0
664690036	4
664690052	4
664690094	0
664690097	1
664690108	2
664690157	2
664690179	0
664690230	0
664690273	2
664690292	0
664690369	4
664690389	4
664690421	4
664690460	2
664690471	4
664690495	0
664690521	0
664690554	0
664690558	0
664690564	0
664690575	5
664690596	2
664690613	0
664690616	0
664690617	0
664690634	4
664690650	0
664690662	2
664690759	0
664690819	0
664690850	0
664690877	2
664690884	0
664690889	0
664690915	0
664690965	0
664690969	4
664690989	0
664691050	0
664691105	0
664691109	2
664691117	0
664691147	0
664691161	2
664691175	0
664691199	2
664691213	0
664691223	0
664691230	2
664691251	0
664691272	1
664691279	0
664691485	0
664691564	0
664691616	0
664691654	0
664691705	0
664691708	4
664691734	0
664691869	0
664691931	2
664692027	0
664692106	0
664692197	0
664692202	0
664692279	0
664692285	0
664692326	0
664692367	0
664692421	2
664692425	NULL
664692429	2
664692434	3
664692439	2
664692457	0
664692487	2
664692494	0
664692532	2
664692575	3
664692596	0
664692598	0
664692685	0
664692756	0
664692808	0
664692957	0
664692995	0
664692999	2
664693059	NULL
664693062	2
664693072	2
664693163	0
664693284	0
664693296	0
664693349	2
664693420	0
664693483	0
664693557	0
664693578	0
664693583	NULL
664693593	2
664693669	0
664693674	3
664693698	2
664693750	0
664693752	2
664693820	0
664693837	2
664693849	2
664693870	2
664693896	0
664693898	0
664693912	0
664693942	0
664693970	0
664694083	4
664694100	0
664694102	4
664694208	0
664694231	0
664694252	4
664694310	0
664694374	0
664694493	0
664694495	3
664694513	0
664694572	0
664694608	0
664694617	0
664694629	0
664694794	0
664694842	0
664695040	0
664695061	2
664695099	0
664695177	3
664695196	0
664695204	2
664695306	0
664695405	2
664695439	0
664695473	0
664695532	0
664695554	0
664695585	0
664695646	0
664695659	0
664695687	0
664695717	0
664695747	0
664695798	0
664695805	4
664695828	2
664695857	0
664695958	0
664696009	3
664696037	NULL
664696185	2
664696190	0
664696400	0
664696402	2
664696442	0
664696500	0
664696503	0
664696571	0
664696593	0
664696765	2
664696873	0
664696992	0
664697022	0
664697035	3
664697098	1
664697185	0
664697188	0
664697297	0
664697590	0
664697596	2
664697601	0
664697610	2
664697637	0
664697676	0
664697810	2
664697892	0
664697980	0
664698079	0
664698081	2
664698114	2
664698234	2
664698267	10
664698269	2
664698360	0
664698364	4
664698413	2
664698467	0
664698473	0
664698508	2
664698532	3
664698534	0
664698708	0
664698718	0
664698728	2
664698780	0
664698816	2
664698895	0
664698960	NULL
664699051	3
664699097	2
664699165	NULL
664699298	2
664699371	0
664699415	0
664699418	2
664699433	0
664699472	0
664699486	0
664699620	0
664699633	0
664699673	2
664699757	2
664699785	3
664699844	2
664699853	3
664699887	0
664700045	0
664700053	1
664700076	118
664700121	0
664700138	2
664700179	0
664700185	0
664700201	2
664700280	0
664700292	0
664700305	2
664700421	0
664700476	0
664700539	0
664700559	2
664700589	4
664700630	0
664700705	2
664700748	0
664700764	4
664700773	0
664700793	0
664700820	4
664701017	0
664701026	0
664701142	0
664701279	0
664701286	0
664701315	0
664701407	0
664701409	NULL
664701479	0
664701581	0
664701753	2
664701793	0
664701891	0
664701979	0
664701993	2
664702003	0
664702090	0
664702189	0
664702366	2
664702369	0
664702368	0
664702586	0
664702749	2
664702861	0
664702961	2
664703029	2
664703078	2
664703133	0
664703151	0
664703259	0
664703298	0
664703327	0
664703424	0
664703437	0
664703461	2
664703515	0
664703530	2
664703571	2
664703574	0
664703617	0
664703647	2
664703684	2
664703697	0
664703711	0
664703727	0
664703790	3
664703859	0
664703975	0
664704005	0
664704126	0
664704152	0
664704175	0
664704242	0
664704260	0
664704283	0
664704371	NULL
664704373	0
664704426	0
664704438	0
664704483	0
664704505	0
664704539	0
664704567	0
664704569	0
664704656	0
664704677	0
664704680	0
664704761	0
664704777	0
664704790	0
664704816	0
664704820	0
664704946	0
664704987	0
664705014	0
664705094	0
664705103	0
664705143	0
664705141	0
664705192	0
664705284	1
664705355	0
664705371	2
664705430	0
664705434	0
664705446	2
664705448	0
664705465	0
664705514	NULL
664705529	0
664705603	0
664705687	0
664705710	0
664705714	0
664705742	0
664705747	2
664705750	0
664705839	0
664705960	2
664706019	0
664706046	2
664706052	0
664706132	2
664706277	2
664706325	0
664706415	0
664706426	0
664706492	0
664706571	0
664706698	0
664706762	0
664706803	2
664706807	0
664706817	0
664706832	2
664706852	2
664706858	0
664706893	0
664706917	10
664706947	NULL
664706953	0
664707033	0
664707047	2
664707092	2
664707114	2
664707182	0
664707201	NULL
664707226	0
664707345	0
664707558	NULL
664707575	2
664707584	0
664707688	0
664707711	NULL
664707741	2
664707754	0
664707769	2
664707770	0
664707831	0
664707869	0
664707945	0
664707986	0
664708006	2
664708068	2
664708069	2
664708097	0
664708115	2
664708189	2
664708213	0
664708285	2
664708337	0
664708340	NULL
664708348	0
664708367	2
664708387	0
664708418	0
664708436	0
664708479	0
664708533	0
664708565	2
664708570	0
664708573	2
664708577	0
664708632	0
664708700	0
664708707	2
664708715	NULL
664708769	0
664708842	0
664708891	0
664708897	2
664708923	2
664708932	0
664708952	2
664708959	3
664709072	0
664709116	2
664709311	0
664709362	2
664709371	0
664709372	0
664709387	0
664709424	0
664709508	NULL
664709610	0
664709648	0
664709670	0
664709760	0
664709775	0
664709809	0
664709834	0
664709858	2
664709866	0
664709905	0
664710014	2
664710057	0
664710063	0
664710087	0
664710166	2
664710312	0
664710346	2
664710440	0
664710450	0
664710468	0
664710482	2
664710501	0
664710539	2
664710560	0
664710602	2
664710606	0
664710666	2
664710716	0
664710759	0
664710761	2
664710823	4
664710892	2
664710927	0
664710930	0
664710972	0
664711013	0
664711083	0
664711112	0
664711113	0
664711136	0
664711188	2
664711249	2
664711264	0
664711285	1
664711288	0
664711330	2
664711339	0
664711346	0
664711385	0
664711393	0
664711473	0
664711511	0
664711594	0
664711639	NULL
664711648	0
664711675	0
664711691	2
664711747	0
664711800	2
664711819	2
664711883	0
664711887	2
664711895	3
664711926	2
664711992	0
664712002	0
664712126	2
664712184	0
664712203	2
664712252	2
664712277	0
664712409	2
664712430	0
664712455	0
664712506	0
664712508	0
664712510	0
664712522	3
664712757	0
664712826	0
664713025	0
664713334	0
664713422	0
664713505	3
664713581	2
664714021	NULL
664714357	NULL
664714384	0
664714469	NULL
664714579	0
664714964	2
664715023	0
664715234	0
664715354	3
664715513	0
664715538	0
664715821	0
664715970	0
664716202	0
664716285	0
664716296	0
664716382	0
664716441	0
664716499	0
664716598	0
664716606	0
664716614	0
664716931	0
664717260	0
664717654	0
664717684	0
664717792	0
664717840	0
664717883	0
664717953	0
664717981	0
664718058	0
664718073	0
664718145	NULL
664718166	0
664718221	2
664718245	0
664718252	0
664718291	0
664718450	2
664718580	4
664718605	0
664718614	0
664718711	0
664718787	0
664718826	0
664718847	0
664718850	0
664718858	0
664718897	0
664718966	0
664719016	0
664719018	0
664719025	0
664719078	2
664719103	0
664719102	0
664719256	0
664719292	0
664719315	1
664719364	0
664719438	4
664719524	4
664719553	0
664719616	0
664719735	NULL
664719750	0
664719876	2
664719894	0
664719965	0
664720075	4
664720082	2
664720097	0
664720116	0
664720136	0
664720165	2
664720185	0
664720234	4
664720286	0
664720298	0
664720331	0
664720419	0
664720441	0
664720479	0
664720474	2
664720482	2
664720530	0
664720580	0
664720584	0
664720696	0
664720710	0
664720740	NULL
664720748	0
664720793	NULL
664720831	0
664720855	0
664720903	NULL
664720908	0
664720910	0
664720931	0
664720968	2
664720975	0
664721018	2
664721042	NULL
664721048	0
664721055	0
664721089	0
664721090	0
664721167	NULL
664721182	0
664721189	0
664721244	0
664721292	0
664721325	NULL
664721353	0
664721381	3
664721389	0
664721400	0
664721413	NULL
664721430	2
664721516	0
664721520	NULL
664721590	4
664721664	0
664721755	0
664721762	0
664721765	0
664721789	0
664721871	0
664721907	0
664721922	2
664721964	NULL
664722033	0
664722051	4
664722058	0
664722098	0
664722188	4
664722213	0
664722228	2
664722241	1
664722330	0
664722374	0
664722380	0
664722394	0
664722404	0
664722409	0
664722430	0
664722487	0
664722564	0
664722636	0
664722654	0
664722698	2
664722778	0
664722784	0
664722854	0
664722858	4
664722963	0
664722965	0
664722967	0
664722984	2
664723012	4
664723070	1
664723105	4
664723121	0
664723145	0
664723158	0
664723166	0
664723224	4
664723267	4
664723347	4
664723352	0
664723435	4
664723518	4
664723529	0
664723564	0
664723592	0
664723667	0
664723708	4
664723789	0
664723816	4
664723871	0
664723903	0
664723986	0
664724151	0
664724158	0
664724159	3
664724271	0
664724333	0
664724350	0
664724369	0
664724423	0
664724445	4
664724460	0
664724466	4
664724503	0
664724580	0
664724581	0
664724599	4
664724722	0
664724883	0
664724998	0
664725071	0
664725155	0
664725169	0
664725227	0
664725420	0
664725459	0
664725541	4
664725542	0
664725568	0
664725584	0
664725711	0
664725722	0
664725823	4
664725842	0
664725891	4
664726001	0
664726013	0
664726038	0
664726053	0
664726148	4
664726151	0
664726156	0
664726199	0
664726412	0
664726477	3
664726495	0
664726571	0
664726591	0
664726614	0
664726627	0
664726703	0
664726899	0
664726927	0
664727016	0
664727103	0
664727143	0
664727262	0
664727285	0
664727303	3
664727358	0
664727405	3
664727448	2
664727470	0
664727472	0
664727476	3
664727500	0
664727561	0
664727624	0
664727670	3
664727681	3
664727700	0
664727716	0
664727733	0
664727742	3
664727756	3
664727782	0
664727843	0
664727841	3
664727862	0
664727864	0
664727894	0
664727933	1
664728006	0
664728009	3
664728096	0
664728201	0
664728232	NULL
664728240	1
664728315	0
664728348	0
664728352	1
664728407	1
664728428	0
664728532	0
664728636	0
664728652	0
664728666	1
664728983	0
664729091	0
664729147	0
664729191	0
664729197	829
664729304	3
664729432	1
664729651	0
664729654	0
664729689	0
664729770	1
664729882	0
664729959	3
664730016	0
664730021	0
664730120	0
664730168	3
664730183	0
664730253	4
664730342	0
664730347	0
664730372	0
664730401	0
664730403	3
664730457	NULL
664730535	0
664730579	1
664730599	0
664730692	0
664730697	0
664730832	0
664730899	0
664730956	0
664731178	4
664731349	0
664731351	4
664731399	0
664731492	0
664731507	0
664731582	0
664731587	0
664731630	0
664731654	0
664731655	1
664731765	0
664731777	0
664731814	0
664731827	0
664731836	0
664731839	4
664732008	0
664732042	4
664732045	0
664732137	0
664732220	0
664732325	0
664732331	0
664732333	0
664732455	0
664732543	0
664732545	0
664732562	0
664732622	NULL
664732626	0
664732668	0
664732788	0
664732834	0
664732835	0
664732853	2
664732869	0
664732882	0
664732900	0
664732925	0
664732983	0
664732994	0
664733056	0
664733063	0
664733128	0
664733130	0
664733129	3
664733134	3
664733181	0
664733222	0
664733239	0
664733291	3
664733305	0
664733366	0
664733399	3
664733408	0
664733461	0
664733464	0
